新诗书目


说明

1．本书目收录1920—2016年出版的全国（包括港台地区）新诗作品，共分三部分。第一部分为个人专集，第二部分为合著，第三部分为多人合集。

2．收录的诗集以初版本为主，初版本一时查不到的，则收录再版本。

3．专集按作者姓氏笔画排列，笔画相同的以起笔﹝一﹞﹝丨﹞﹝ノ﹞﹝丶﹞﹝乛﹞为序。合著按第一作者姓氏笔画为序排列。合集以编者、出版单位名称笔画为序排列。同一诗人专集以出版日期先后为序。





专集

外文

河边恋歌 A·M 上海诗创造社1931年版

衣钵 郑愁予 台北商务印书馆1966年版

窗外的女奴 郑愁予 台湾十月出版社1968年版

长歌 郑愁予 1968年自刊

郑愁予诗选集 郑愁予 台北志文出版社1974年版

郑愁予诗集 郑愁予 台北洪范书店1979年版

燕人行 郑愁予 台北洪范书店1980年版

莳花刹那 郑愁予 香港三联书店1984年版

雪的可能 郑愁予 台北洪范书店1985年版

寂寞的人坐着看花 郑愁予 台北洪范书店1993年版

梦土上 郑愁予 台北洪范书店1996年版

郑愁予的诗：不惑年代选集 郑愁予 江苏凤凰文艺出版社2016年版

忘川之水 采石 上海北新书局1929年版

小溪小溪 金本 江西人民出版社1984年版

我是人民宣传员 金玉廷 春风文艺出版社1965年版

碑 金军 台湾诗木文艺社1949年版

歌北方 金军 台湾诗木文艺社1950年版

蝙蝠集 金克木 上海时代图书公司1936年版

雨雪集 金克木 湖南文艺出版社1986年版

中国新诗库·金克木卷 金克木 长江文艺出版社1990年版

林中的鸟声 金波 新蕾出版社1979年版

会飞的花朵 金波 四川人民出版社1980年版

金波儿童诗选 金波 人民文学出版社1983年版

红苹果 金波 宁夏人民出版社1985年版

红蜻蜓 金波 中国文学出版社1990年版

带雨的花 金波 福建少年儿童出版社1996年版

我们去看海——金波十四行儿童诗 金波 浙江少年儿童出版社1998年版

紫色的果 金剑 台北闻道出版社1973年版

边疆的心 金哲 延边人民出版社1956年版

东风万里 金哲 延边人民出版社1958年版

风云三部曲（第一部黎明） 金哲 辽宁人民出版社1978年版

山乡之路 金哲 延边人民出版社1979年版

风云三部曲（第二部日出） 金哲 辽宁人民出版社1980年版

风云三部曲（第三部破晓） 金哲 辽宁人民出版社1982年版

伽倻琴集 金哲 人民文学出版社1982年版

花语 阜东 台湾山水诗社1974年版

玉香集 陌上尘 台湾高雄德馨室出版社1978年版

秋天里的独白 雨田 香港新世纪出版社1993年版

最后的花朵与纯洁的诗 雨田 广西民族出版社1993年版

雪地中的回忆 雨田 四川大学出版社1994年版

十二月的独步 青芬 台北蓝星诗社1958年版

号角在哭泣 青勃 上海星群出版公司1947年版

巨人的脚下 青勃 上海中兴出版社1949年版

鼓声 青勃 上海文化工作社1950年版

乐园集 青勃 作家出版社1957年版

引玉集 青勃 河南人民出版社1979年版

绿叶的声音 青勃 百花文艺出版社1981年版

绿色的梦 青勃 百花文艺出版社1989年版

青勃诗选 青勃 大众文艺出版社2005年版

在风城 非马 台湾笠诗社1975年版

白马集 非马 台北时报出版公司1984年版

非马短诗精选 非马 海峡文艺出版社1990年版

飞吧！精灵 非马 台中晨星出版社1992年版

非马自选集 非马 贵州人民出版社1993年版

微雕世界 非马 台中市立文化中心1998年版

没有非结不可的果 非马 书林出版公司2000年版

非马的诗 非马 花城出版社2000年版





九画

囚 侯汝华 上海时代图书公司1933年版

海上谣 侯汝华 上海时代图书公司1936年版

淞渱集 侯佩尹 上海南京书屋1931年版

单恋 侯觉民 上海诗歌研究会1934年版

黄河西岸的鹰形地带 侯唯动 东北书店牡丹江分店1948年版

劳动英雄刘英源 侯唯动 光华书店1949年版

美丽的杜甫川淌过的山谷 侯唯动 新文艺出版社1951年版

西北高原黄土变金的日子 侯唯动 新文艺出版社1953年版

寥音阁集 俞大纲 台北九思出版社1977年版

灵魂大面积降临 俞心焦 1991年自印

冬夜 俞平伯 上海亚东图书馆1922年版

西还 俞平伯 上海亚东图书馆1924年版

忆 俞平伯 北平朴社1925年版

燕知草 俞平伯 上海开明书店1930年版

中国现代作家选集·俞平伯 俞平伯 三联书店（香港）有限公司1989年版

中国新诗库·俞平伯卷 俞平伯 长江文艺出版社1990年版

俞平伯诗全编 俞平伯 浙江文艺出版社1992年版

牧笛集 冠西 东海文艺出版社1960年版

七月雨 冠西 浙江人民出版社1979年版

奶泉 剑羽 内蒙古人民出版社1978年版

气死李白 南人 1999年自印

南方雁的诗 南方雁 台湾北极星诗社1978年版

石像辞 南星 上海新诗社1937年版

刘胡兰 南昭 天津人民出版社1978年版

非现实主义之手 南野 湖北省青年诗歌学会1992年版

纯粹与宁静 南野 长江文艺出版社1992年版

在时间的前方 南野 人民文学出版社2000年版

水的手语 南蛮玉 华艺出版社2004年版

故乡 哈·丹碧扎拉桑　内蒙古人民出版社1959年版

英雄的摇篮 哈·丹碧扎拉桑　内蒙古人民出版社1978年版

游牧之歌 哈尔曼·阿克提　作家出版社1957年版

心之歌 哈斯巴拉 吉林人民出版社1979年版

备忘录 复宇 1984年自刊

山塬春 复羊 甘肃人民出版社1976年版

唐人街 奎曼 台北现代诗社1957年版

彩色的春鸟 姚业涌 吉林人民出版社1983年版

劳模嫁女 姚北全 广东人民出版社1964年版

东渡使者 姚江滨 百花文艺出版社1980年版

给爱花者 姚奔 福建改进出版社1944年版

痛苦的十字架 姚奔 重庆诗垦地社1944年版

阳光之外 姚家俊 台北星座诗社1967年版

纯真集（与散文合集） 姚家俊 台湾时代文化杂志社1972年版

我唱我的主题歌 姚振函 中国文联出版公司1987年版

迷恋 姚振函 百花文艺出版社1990年版

感觉的平原 姚振函 花山文艺出版社1991年版

时间的擦痕 姚振函 花山文艺出版社1998年版

故乡诗草 姚绿野 吉林人民出版社1962年版

人流三千里 姚散生 桂林诗创作社1945年版

大海和白云 姚辉云 江西人民出版社1987年版

银铃 姚蓬子 上海水沫书店1929年版

剪盼集 姚蓬子 上海良友图书公司1934年版

行吟人生 姜明渭 台湾博大书局1981年版

遥远的秋色 姜金城 上海文艺出版社1987年版

欢乐集 姜强国 花山文艺出版社1983年版

拾梦 姜穆 台湾战斗文艺社1958年版

冰唇 娜夜 百花文艺出版社1995年版

娜夜诗选 娜夜 甘肃文化出版社2003年版

个人简历 娜夜 中国青年出版社2016年版

我爱连队我爱家乡 宫玺 春风文艺出版社1960年版

蓝蓝的天空 宫玺 春风文艺出版社1965年版

空军诗页 宫玺 解放军文艺社1980年版

无声的雨 宫玺 四川文艺出版社1985年版

抒情的原野 宫玺 上海文艺出版社1986年版

宫玺诗稿 宫玺 上海文艺出版社1998年版

冷色与暖色 宫玺 中国工人出版社2000年版

宫玺世纪诗选 宫玺 香港银河出版社2005年版

阳光之外 施清文 台湾万年书店1978年版

伞季 施善继 台北田园出版社1969年版

施善继诗选 施善继 台湾远景出版社1981年版

宇宙之谜 星郎 上海泰东图书公司1926年版

闲吟集 映芝 中国友谊出版公司1984年版

迎春曲 春晖 台湾青年生活杂志社1960年版

柏杨诗抄 柏杨 香港四季出版社1982年版

红井火花 柏果良 辽宁人民出版社1978年版

表达 柏桦 漓江出版社1988年版

望气的人 柏桦 唐山出版社1999年版

往事 柏桦 河北教育出版社2002年版

山水手记 柏桦 重庆大学出版社2011年版

秋变与春乐：柏桦诗集（2014） 　柏桦 华东师范大学出版社2016年版

爱的哈达 查干 内蒙古人民出版社1977年版

春草集 查干 内蒙古人民出版社1980年版

彩石 查干 民族出版社1984年版

历史与风景 柯平 四川文艺出版社1987年版

写给小白的71首诗 柯平 海南出版社1994年版

诗人毛泽东 柯平 浙江文艺出版社1993年版

海夜歌声 柯仲平 上海光华书局1927年版

边区自卫军 柯仲平 重庆读书·生活出版社1940年版

平汉路工人破坏大队 柯仲平 重庆读书·生活出版社1940年版

从延安到北京 柯仲平 三联书店1950年版

长着翅膀的朱银鸟 柯岗 湖北人民出版社1954年版

小诗集 柯岗 上海文化出版社1954年版

掠影集 柯灵 世界书局1939年版

钩梦集 柯叔宝 平津书局1947年版

颂大汉魂 柯叔宝 黎明文化公司1979年版

周总理，您在哪里 柯岩 四川人民出版社1978年版

寻找回来的时间 柯岩 群众出版社1984年版

中国式的回答 柯岩 四川文艺出版社1985年版

荷的王国 柯岩 中国文学出版社1990年版

柯岩文集（第四卷） 柯岩 青岛出版社1996年版

姑娜 柯炽 漓江出版社1982年版

露营曲 柯原 广东人民出版社1958年版

岭南红桃歌 柯原 广州文化出版社1959年版

南国诗情 柯原 上海文艺出版社1979年版

送你一缕月光 柯原 花城出版社1984年版

现代求索者 柯原 学林出版社1989年版

少女与雪季 柯原 哈尔滨出版社1991年版

爱的国土 柯原 广西民族出版社1993年版

柯原抒情诗精选 柯原 花城出版社1994年版

柯原作品选萃 柯原 花城出版社1995年版

柯原短诗选 柯原 香港银河出版社2001年版

柯原世纪诗选 柯原 香港银河出版社2003年版

行矣！流浪客 柯振中 香港风雨文社1971年版

太阳从地心升起 柯愈勋 四川人民出版社1984年版

迟开的玫瑰 柯蓝 百花文艺出版社1984年版

踏着星光远行 柯蓝 长江文艺出版社1992年版

柯蓝文集（6） 柯蓝 河北人民出版社1996年版

从深处出 柳风 北平海音社1927年版

生命底微痕 柳倩 上海生活出版社1934年版

自己的歌 柳倩 上海乐华图书公司1936年版

无花的春天 柳倩 上海中国诗歌社1937年版

单独者 树才 华夏出版社1997年版

旅踪咏拾 段云 北岳文艺出版社1986年版

塞外两支歌 洋羽 新疆青华出版社1962年版

丝路情丝 洋羽 新疆人民出版社1984年版

灵河 洛夫 台湾创世纪诗社1957年版

石室之死亡 洛夫 台湾创世纪诗社1965年版

魔歌 洛夫 台北中外文学社1974年版

众荷喧哗 洛夫 台湾枫城出版社1976年版

时间之伤 洛夫 台北时报文化出版事业公司1981年版

酿酒的石头 洛夫 台湾九歌出版社1983年版

因为风的缘故 洛夫 台湾九歌出版社1988年版

月光房子 洛夫 台北九歌出版社有限公司1990年版

天使的涅槃 洛夫 台北尚书文化出版社1990年版

隐题诗 洛夫 台北尔雅出版社有限公司1993年版

梦的图解 洛夫 台湾书林出版公司1993年版

雪崩 洛夫 台湾书林出版公司1994年版

雪落无声 洛夫 台北尔雅出版社1999年版

形而上的游戏 洛夫 骆驼出版社1999年版

洛夫精品 洛夫 人民文学出版社1999年版

漂木 洛夫 联合文学出版社2001年版

洛夫诗歌全集 洛夫 普音文化公司2009年版

寄语诗情 洛卡 台湾欣大出版社1984年版

浪子情怀 洛卡 广东旅游出版社1991年版

天涯花 洪三泰 花城出版社1981年版

孔雀泉 洪三泰 花城出版社1984年版

野性的太阳 洪三泰 新世纪出版社1987年版

孤舟一系故国心 洪士范 台北政工干校1955年版

大串连 洪士范 台湾“新中国”出版社1972年版

雨后新叶 洪迪 浙江文艺出版社1984年版

海洋之歌 洪洋 中国青年出版社1956年版

欢呼吧，扬子江 洪洋 长江文艺出版社1958年版

歌声满宇宙 洪洋 湖北人民出版社1959年版

八月的火焰眼 洪流文 台湾星座诗社1966年版

诗 洪素丽 台北田园出版社1969年版

十年诗草 洪素丽 台湾时报出版公司1981年版

盛夏的南台湾 洪素丽 台北前卫出版社1986年版

扎西 洪源 西藏人民出版社1979年版

芳草路 洪源 长江文艺出版社1986年版

一头黑发令我羞耻 祝立根 中国青年出版社2016年版

绿 玲君 上海新诗社1937年版

情诗 珂特 台湾兴文斋书局1968年版

火之蛹 秋声 台湾知音出版社1981年版

山泉与红叶 秋原 吉林人民出版社1983年版

也频诗选 胡也频 上海红黑出版社1929年版

胡也频诗稿 胡也频 四川人民出版社1981年版

野花与剑 胡风 上海文化生活出版社1937年版

为祖国而歌 胡风 桂林海燕书店1942年版

时间开始了 胡风 北京天下图书公司1950年版

欢乐颂 胡风 上海海燕书店1950年版

光荣颂 胡风 北京天下图书公司1950年版

胡风诗全编 胡风 浙江文艺出版社1992年版

胡风全集（1）·诗 胡风 湖北人民出版社1999年版

语花·春谷 胡北离 1967年自刊

当代人 胡平 江西人民出版社1986年版

乡下人的歌 胡里 鸿业印刷文具公司1947年版

隽园诗稿 胡国伟 台北菩提文艺出版社1976年版

主席台 胡征 重庆西南人民出版社1951年版

胡征诗选 胡征 陕西人民出版社1984年版

胡征诗集 胡征 陕西人民出版社1984年版

胡征长诗选 胡征 解放军文艺出版社1998年版

朝鲜妇 胡明树 上海诗群社1939年版

胡品清译诗及新诗选 胡品清 中国文化研究所1962年版

梦的船（诗、散文、小说合集） 胡品清 台北皇冠出版社1964年版

人造花 胡品清 台北文星书店1965年版

晚开的欧薄荷 胡品清 台北水牛出版社1968年版

最后一曲圆舞 胡品清 台北水牛出版社1969年版

芒花球 胡品清 台北水牛出版公司1970年版

玻璃人 胡品清 台湾学人文化公司1978年版

另一种夏娃 胡品清 台湾中国文化大学出版部1984年版

胡思永的遗诗 胡思永 上海亚东书局1924年版

光荣的星云 胡昭 作家出版社1955年版

草原夜景 胡昭 中国青年出版社1956年版

小白桦树 胡昭 作家出版社1957年版

山的恋歌 胡昭 吉林人民出版社1982年版

从早霞到晚霞 胡昭 江苏人民出版社1983年版

瀑布与虹 胡昭 人民文学出版社1984年版

杨靖宇 胡昭 吉林人民出版社1985年版

尝试集 胡适 上海亚东图书馆1920年版

胡适诗存 胡适 人民文学出版社1989年版

宁远诗集 胡钝俞 台北夏声杂志社1969年版

开山鼻祖 胡宽 中国新诗文库出版中心1988年版

胡宽诗集 胡宽 漓江出版社1996年版

春花彩雨 胡笳 四川人民出版社1977年版

油海飘香 胡笳 四川人民出版社1979年版

绿水红帆 胡笳 四川人民出版社1983年版

我的心 胡毓瑞 北平中国诗社1932年版

她的一生 胡毓瑞 北平中国诗社1937年版

河 荒牧 重庆诗焦点社1947年版

伦敦，危险的幽会 虹影 中国文联出版公司1993年版

快跑，月食 虹影 唐山出版社1999年版

三龙潭 费林 上海文化出版社1955年版

带刺刀的爱神 贺东久 解放军文艺出版社1984年版

秋声赋 贺志坚 台北葡萄园诗社1981年版

再会了，美国 贺祥麟 五十年代出版社1951年版

笑 贺敬之 五十年代出版社1951年版

并没有冬天 贺敬之 上海泥土社1951年版

朝阳花开 贺敬之 作家出版社1954年版

放声歌唱 贺敬之 中国青年出版社1956年版

乡村之夜 贺敬之 作家出版社1957年版

放歌集 贺敬之 人民文学出版社1961年版

雷锋之歌 贺敬之 中国青年出版社1963年版

回答今日的世界 贺敬之 四川文艺出版社1990年版

神秘谷 贺羡泉 安徽文艺出版社1986年版

火热的歌 赵七星 吉林人民出版社1960年版

异种的企求 赵乃定 台湾大众文摘社1956年版

望海潮 赵卫民 台北大汉出版社1978年版

英雄纪事 赵卫民 台湾前卫出版社1981年版

巨人族 赵卫民 台湾前卫出版社1984年版

星花集 赵之洵 甘肃人民出版社1982年版

新诗歌集 赵元任 台湾商务印书馆1960年版

我爱我的祖国 赵元瑜 敦煌文艺出版社1961年版

果园的造访 赵天仪 台北双叶画廊1962年版

牯岭街 赵天仪 高雄三信出版社1978年版

小麻雀的游戏 赵天仪 台湾欣大出版社1984年版

四月草 赵日升 北京出版社1982年版

在金色的阳光下 赵玉明 台北野风出版社1953年版

梦痕 赵同和 台湾商务印书馆1970年版

晓星集 赵扬 黑龙江人民出版社1981年版

珊瑚 赵丽宏 重庆出版社1982年版

沉默的冬青 赵丽宏 上海文艺出版社1988年版

抒情诗151首 赵丽宏 三联书店上海分店1993年版

落英缤纷 赵丽宏 中国友谊出版公司1993年版

赵丽宏诗选 赵丽宏 上海文艺出版社2008年版

疼痛 赵丽宏 人民文学出版社2016年版

心中的歌 赵国增 山西人民出版社1977年版

新绿诗篇 赵宗信 台湾笠诗社1975年版

我爱 赵恺 江苏人民出版社1983年版

共命鸟：赵恺诗集 赵恺 人民文学出版社2016年版

飞翠的山野 赵政民 山西人民出版社1984年版

荷花 赵景深 上海开明书店1928年版

乐园 赵景深 上海新教育书社1934年版

故乡雨 赵越 山西人民出版社1984年版

梅雨潭的新绿 赵瑞蕻 江苏人民出版社1983年版

香宋诗前集 赵熙 台北台湾学生书局1976年版

香宋诗抄 赵熙 四川人民出版社1986年版

追寻 钟天心 上海北新书局1930年版

游子吟 钟天心 中国文艺社1932年版

我爱上了这新世界 钟华 贵州人民出版社1953年版

乌江歌 钟华 贵州人民出版社1984年版

月魂 钟声扬 山西人民出版社1982年版

群山呼唤我 钟玲 台湾远景出版社1981年版

芬芳的海 钟玲 大地出版社1988年版

奇迹 钟钦 台北自强出版社1984年版

六点三十分 钟顺文 台北德华出版社1981年版

蕉叶上的诗 钟宽洪 云南人民出版社1979年版

细说 钟晓阳 台北三三书坊1983年版

金门颂 钟梅音 台湾中外文化出版公司1963年版

偶然草 钟敬文 国立中山大学出版部1928年版

海滨的二月 钟敬文 上海北新书局1929年版

未来的春 钟敬文 上海言行社1940年版

三年 钟鼎文 安徽省文化工作会1940年版

行吟者 钟鼎文 台湾诗坛社1951年版

山河诗抄 钟鼎文 台北正中书局1956年版

白色的花束 钟鼎文 台北蓝星诗社1957年版

雨季 钟鼎文 “台湾省新闻处”1967年版

我是初来的 钟瑄 桂林希望社1947年版

第一曲凯歌 钟锵 上海文艺出版社1958年版

渤海渔歌 钟锵 辽宁人民出版社1958年版

赞歌集 钟锵 春风文艺出版社1963年版

红烛 闻一多 上海泰东书局1923年版

死水 闻一多 上海新月书店1928年版

闻一多全集（第1卷） 闻一多 湖北人民出版社1993年版

闻一多诗全编 闻一多 杭州文艺出版社1995年版

红烛 死水 闻一多 人民文学出版社1998年版

闻一多诗 闻一多 浙江文艺出版社2000年版

天山牧歌 闻捷 作家出版社1956年版

河西走廊行 闻捷 作家出版社1959年版

生活的赞歌 闻捷 人民文学出版社1959年版

复仇的火焰（第一部） 闻捷 作家出版社1959年版

复仇的火焰（第二部） 闻捷 作家出版社1962年版

闻捷全集（第1～3卷） 闻捷 北岳文艺出版社2001年版

中国当代名诗人选集·闻捷 闻捷 人民文学出版社2006年版

相信未来 食指 漓江出版社1988年版

诗探索金库·食指卷 食指 作家出版社1998年版

食指的诗 食指 人民文学出版社2000年版

中国当代名诗人选集·食指 食指 人民文学出版社2006年版

山雀子衔来的江南 饶庆军 长江文艺出版社1958年版

草原集 饶阶巴桑 作家出版社1960年版

石烛 饶阶巴桑 云南人民出版社1980年版

爱的花瓣 饶阶巴桑 人民文学出版社1984年版

对生叶之恋 饶阶巴桑 四川文艺出版社1986年版

泥人集 饶孟侃 1929年自印

饶孟侃诗文集 饶孟侃 四川大学出版社1997年版

金色的年代 骁骑 台湾青年诗联社1968年版

世界的血 骆一禾 春风文艺出版社1990年版

骆一禾诗全编 骆一禾 上海三联书店1997年版

弃的故事 骆以军 广西师范大学出版社2016年版

一颗红心为革命 骆文 中南人民文学艺术出版社1950年版

露水草 骆文 长江文艺出版社1981年版

原形毕露 骆驼英 真理出版社1946年版

初春集 骆宾基 江南人民出版社1982年版

乡村的风 骆晓戈 湖南人民出版社1983年版

不满 骆耕野 湖南人民出版社1983年版

东海之滨 倪贻德 光华书局1925年版

十画

乡音 凌文元 重庆出版社1983年版

凌文明诗选 凌文明 江西人民出版社1960年版

天地人 凌至江 香港诗风社1977年版

平原极目（诗散文） 唐文标 台湾环宇出版社1973年版

荒蛮月亮 唐亚平 贵州人民出版社1987年版

月亮的表情 唐亚平 沈阳出版社1992年版

唐亚平诗选 唐亚平 贵州人民出版社1996年版

黑色沙漠 唐亚平 春风文艺出版社1997年版

劳歌行 唐祈 花城出版社1986年版

唐祈诗选 唐祈 人民文学出版社1990年版

北风集 唐绍华 镇江朝霞社1931年版

忘忧草 唐绍华 南京拔提书店1935年版

生之战争 唐绍华 南京拔提书店1935年版

骚动的城 唐湜 上海星群出版社1947年版

英雄的草原 唐湜 上海星群出版社1948年版

飞扬的歌 唐湜 上海平原社1950年版

海陵王 唐湜 江苏人民出版社1980年版

幻美之旅 唐湜 宁夏人民出版社1984年版

泪瀑 唐湜 人民文学出版社1985年版

遐思 唐湜 漓江出版社1987年版

霞楼梦笛 唐湜 人民文学出版社1993年版

春江花月夜 唐湜 中国文联出版公司1993年版

蓝色的十四行 唐湜 北京燕山出版社1995年版

唐湜诗卷（上下） 唐湜 人民文学出版社2003年版

腹语术 夏宇 现代诗季刊社1991年版

磨擦，无以名状 夏宇 现代诗季刊社1995年版

夏宇诗集 夏宇 2000年自印

微笑的墙 夏秋 1959年自刊

钟声 夏渌 上海春草社1947年版

静静的林间 夏菁 台北蓝星诗社1954年版

喷水池 夏菁 台北明华书局1957年版

石柱集 夏菁 台北中外文化事业1960年版

少年游 夏菁 台北文星书店1964年版

山 夏菁 台北纯文学出版社1977年版

涧水淙淙 夏菁 台湾九歌出版社1998年版

雪岭 夏菁 台北未来书城股份有限公司2003年版

夏菁短诗选 夏菁 香港银河出版社2004年版

白杨树和战士 峭石 河北人民出版社1958年版

麦苗青青 峭石 百花文艺出版社1960年版

驰骋集 峭石 山西人民出版社1961年版

高尚的人 峭岩 江西人民出版社1977年版

红星与黑浪 峭岩 山西人民出版社1980年版

星星，母亲的眼睛 峭岩 解放军文艺出版社1984年版

绿色的情诗 峭岩 江西人民出版社1987年版

画诗 席慕容 台湾皇冠出版社1979年版

七里香 席慕容 台湾大地出版社1981年版

无怨的青春 席慕容 台湾大地出版社1983年版

在那遥远的地方 席慕容 台北圆神出版社1988年版

漂泊的湖 席慕容 四川文艺出版社1989年版

献给女孩儿 席慕容 台声出版社1989年版

生命的滋味 席慕容 台声出版社1990年版

席慕容抒情诗合集 席慕容 花城出版社1991年版

河流之歌 席慕容 东华书局1992年版

边缘光影 席慕容 台北尔雅出版社1999年版

席慕容·世纪诗选 席慕容 台北尔雅出版社有限公司2000年版

迷途诗册 席慕容 作家出版社2010年版

奇幻世界 徐士钦 大溢出版社1982年版

将来之花园 徐玉诺 上海商务印书馆1922年版

土地改革及抗美援朝 徐玉诺 开封市文联1953年版

志摩的诗 徐志摩 中华书局1925年版

翡冷翠的一夜 徐志摩 上海新月书店1927年版

猛虎集 徐志摩 上海新月书店1931年版

云游 徐志摩 上海新月书店1932年版

徐志摩诗全编 徐志摩 浙江文艺出版社1990年版

徐志摩全集 徐志摩 学林出版社1992年版

我等候你——徐志摩情诗精选 　徐志摩 台北桂冠图书股份有限公司2001年版

再别康桥——徐志摩诗歌全集 　徐志摩 线装书局2003年版

徐志摩诗精萃 徐志摩 花城出版社2008年版

荒城笛音 徐玛琳 台北水牛出版社1978年版

二十岁人 徐迟 上海时代图书公司1936年版

最强音 徐迟 桂林白虹书店1941年版

战争·和平·进步 徐迟 作家出版社1956年版

美丽·神奇·丰富 徐迟 作家出版社1957年版

共和国的歌 徐迟 作家出版社1958年版

中国新诗库·徐迟卷 徐迟 长江文艺出版社1990年版

徐迟诗选 徐迟 长江文艺出版社1992年版

淡水河 徐和邻 台湾葡萄园诗社1966年版

留在红叶上的梦 徐国志 四川文艺出版社1986年版

南城草 徐放 长春同化印书馆1942年版

起程的人 徐放 重庆群益出版社1945年版

野浪湾 徐放 五十年代出版社1950年版

赶路记 徐放 作家出版社1955年版

鱼水集 徐明 百花文艺出版社1959年版

招魂的夜笛 徐柏坚 台湾诗之华出版社1997年版

中国童年 徐柏坚 香港天马图书有限公司2002年版

北向吟 徐家骏 台湾现代诗社1956年版

似水流年 徐朔方 学林出版社1986年版

四十诗综 徐 上海怀正出版社1948年版

鞭痕集 徐 上海夜窗书屋1948年版

灯笼集 徐 上海夜窗书屋1948年版

借火集 徐 上海怀正出版社1948年版

诗录集 徐 上海夜窗书屋1948年版

进香集 徐 上海怀正出版社1948年版

轮回 徐 香港大公书局1952年版

时间的去处 徐 香港亚洲出版社1958年版

原野的呼声 徐 黎明文化事业公司1977年版

耕耘期的抒情 徐康 四川文艺出版社1983年版

扑朔的狂歌 徐敬言 泰东图书局1928年版

生之恋歌 徐蒙 台南人文出版社1955年版

雉的心 徐雉 上海新文化书局1923年版

酸果 徐雉 上海光华书局1929年版

望夫云 徐嘉瑞 中国青年出版社1957年版

心园的玫瑰 徐懿美 台北学海出版社1979年版

栖真之地 桑子 中国青年出版社2016年版

三月的夜 晏明 上海新诗歌社1947年版

收割的日子 晏明 北京自强书局1953年版

北京抒情诗 晏明 百花文艺出版社1959年版

春天的竖琴 晏明 四川人民出版社1983年版

故乡的栀子花 晏明 长江文艺出版社1983年版

铁匠抒情曲 晓凡 春风文艺出版社1961年版

灿烂的青春 晓凡 辽宁人民出版社1978年版

小熊远征 晓凡 云南人民出版社1982年版

铜像 晓刚 山东人民出版社1981年版

散落的花瓣 晓刚 四川人民出版社1982年版

巫女 晓音 文广出版社有限公司1992年版

白鸽子·蓝星星 晓桦 解放军文艺出版社1986年版

祖国的春天 晓雪 云南人民出版社1976年版

采花节 晓雪 云南人民出版社1979年版

月是故乡明 晓晴 山西人民出版社1983年版

五束花 晓晴 北京十月文艺出版社1985年版

爱的夙愿 晓晴 百花文艺出版社1985年版

流泉与彩贝 柴德森 百花文艺出版社1981年版

不虚此行 格式 香港金陵书社出版公司1993年版

牧笛悠悠 格桑多杰 青海人民出版社1982年版

缤纷的情韵 桂汉标 花城出版社1987年版

第一次诱惑 桂兴华 学林出版社1987年版

长长的街 桂兴华 北岳文艺出版社1989年版

跨世纪的毛泽东 桂兴华 江苏文艺出版社1993年版

邓小平之歌 桂兴华 江苏文艺出版社1996年版

中国豪情 桂兴华 上海文艺出版社1999年版

不眠的眼 桓夫 台湾北诗社1965年版

野鹿 桓夫 台北田园出版社1967年版

妈祖的缠足 桓夫 台湾笠诗社1974年版

剖伊诗稿 桓夫 台湾笠诗社1974年版

密林诗抄 桓夫 台北现代文学出版社1963年版

孩儿塔 殷夫 人民文学出版社1958年版

中国新诗库·殷夫卷 殷夫 长江文艺出版社1990年版

和我交谈 殷龙龙 汉语诗歌资料室2002年版

江水悠悠 殷建波 台北政治大学1979年版

浪鼓耶琴 殷勤 花城出版社1984年版

农村夜曲 流沙河 重庆人民出版社1956年版

告别火星 流沙河 作家出版社1957年版

游踪 流沙河 黑龙江人民出版社1983年版

故园别 流沙河 四川人民出版社1983年版

独唱 流沙河 花城出版社1989年版

毛泽东的战士 流笳 战士出版社1958年版

乡情 浪波 百花文艺出版社1979年版

花与山泉 浪波 河北人民出版社1979年版

爱之河 浪波 花山文艺出版社1986年版

还魂鸟 海上 太白文艺出版社1998年版

死，遗弃以及空舟 海上 台北唐山出版社1999年版

人海 海上 香港世界华人艺术出版社2002年版

海上短诗选 海上 香港银河出版社2003年版

发现，或者谛听亘古 海上 香港世界华人艺术出版社2005年版

土地 海子 春风文艺出版社1990年版

海子的诗 海子 人民文学出版社1995年版

海子诗全编 海子 上海三联书店1997年版

中国当代名诗人选集·海子 海子 人民文学出版社2006年版

风琴与女人 海男 沈阳出版社1992年版

是什么在背后 海男 春风文艺出版社1992年版

